"學年度","學制","行政區","學校名稱","學區類型","村里","鄰里備註","資料來源"
"115","國中","鶯歌區","鶯歌國中","自由學區","東湖里","自由學區","school/115_junior_high_zones.pdf"
"115","國中","鶯歌區","鶯歌國中","自由學區","永吉里","自由學區","school/115_junior_high_zones.pdf"
"115","國中","鶯歌區","尖山國中","基本學區","南靖里","(2-8、12-15、17-19鄰)","school/115_junior_high_zones.pdf"
"115","國中","鶯歌區","尖山國中","基本學區","尖山里","(1、3-12、15-16鄰)","school/115_junior_high_zones.pdf"
"115","國中","鶯歌區","尖山國中","基本學區","二橋里","","school/115_junior_high_zones.pdf"
"115","國中","鶯歌區","尖山國中","基本學區","二甲里","","school/115_junior_high_zones.pdf"
"115","國中","鶯歌區","尖山國中","自由學區","尖山里","(2、13-14鄰)；自由學區","school/115_junior_high_zones.pdf"
"115","國中","鶯歌區","尖山國中","自由學區","東鶯里","自由學區","school/115_junior_high_zones.pdf"
"115","國中","鶯歌區","尖山國中","自由學區","南靖里","(1鄰)；自由學區","school/115_junior_high_zones.pdf"
"115","國中","鶯歌區","鳳鳴國中","基本學區","中湖里","(17-25鄰)","school/115_junior_high_zones.pdf"
"115","國中","鶯歌區","鳳鳴國中","基本學區","大湖里","","school/115_junior_high_zones.pdf"
"115","國中","鶯歌區","鳳鳴國中","基本學區","鳳鳴里","","school/115_junior_high_zones.pdf"
"115","國中","鶯歌區","鳳鳴國中","基本學區","鳳福里","","school/115_junior_high_zones.pdf"
"115","國中","鶯歌區","鳳鳴國中","基本學區","鳳祥里","","school/115_junior_high_zones.pdf"
"115","國中","鶯歌區","鳳鳴國中","自由學區","中湖里","(4-16鄰)；自由學區","school/115_junior_high_zones.pdf"
"115","國中","鶯歌區","鳳鳴國中","自由學區","東湖里","自由學區","school/115_junior_high_zones.pdf"
"115","國中","鶯歌區","鳳鳴國中","自由學區","永吉里","自由學區","school/115_junior_high_zones.pdf"
"115","國中","三峽區","三峽國中","基本學區","永舘里","","school/115_junior_high_zones.pdf"
"115","國中","三峽區","三峽國中","基本學區","龍埔里","(1-35鄰)","school/115_junior_high_zones.pdf"
"115","國中","三峽區","三峽國中","基本學區","秀川里","","school/115_junior_high_zones.pdf"
"115","國中","三峽區","三峽國中","基本學區","鳶山里","","school/115_junior_high_zones.pdf"
"115","國中","三峽區","三峽國中","基本學區","三峽里","","school/115_junior_high_zones.pdf"
"115","國中","三峽區","三峽國中","自由學區","龍恩里","自由學區","school/115_junior_high_zones.pdf"
"115","國中","三峽區","三峽國中","自由學區","龍埔里","(36鄰)；自由學區","school/115_junior_high_zones.pdf"
"115","國中","三峽區","三峽國中","自由學區","龍學里","(1-14、25、27-28、30-31鄰)；自由學區","school/115_junior_high_zones.pdf"
"115","國中","三峽區","三峽國中","自由學區","弘道里","自由學區","school/115_junior_high_zones.pdf"
"115","國中","三峽區","三峽國中","自由學區","八張里","自由學區","school/115_junior_high_zones.pdf"
"115","國中","三峽區","三峽國中","自由學區","中埔里","自由學區","school/115_junior_high_zones.pdf"
"115","國中","三峽區","三峽國中","自由學區","溪東里","自由學區","school/115_junior_high_zones.pdf"
"115","國中","三峽區","三峽國中","自由學區","大埔里","(1-5鄰)；自由學區","school/115_junior_high_zones.pdf"
"115","國中","三峽區","三峽國中","自由學區","溪南里","自由學區","school/115_junior_high_zones.pdf"
"115","國中","三峽區","三峽國中","自由學區","溪北里","自由學區","school/115_junior_high_zones.pdf"
"115","國中","三峽區","三峽國中","自由學區","成福里","自由學區","school/115_junior_high_zones.pdf"
"115","國中","三峽區","三峽國中","自由學區","竹崙里","自由學區","school/115_junior_high_zones.pdf"
"115","國中","三峽區","三峽國中","自由學區","安坑里","自由學區","school/115_junior_high_zones.pdf"
"115","國中","三峽區","樹林區桃子腳國中小國中部","基本學區","龍學里","(15鄰)","school/115_junior_high_zones.pdf"
"115","國中","三峽區","樹林區桃子腳國中小國中部","自由學區","龍恩里","自由學區","school/115_junior_high_zones.pdf"
"115","國中","三峽區","樹林區桃子腳國中小國中部","自由學區","龍埔里","(36鄰)；自由學區","school/115_junior_high_zones.pdf"
"115","國中","三峽區","樹林區桃子腳國中小國中部","自由學區","龍學里","(1-14、25、27-28、30-31鄰)；自由學區","school/115_junior_high_zones.pdf"
"115","國中","三峽區","明德高中國中部","基本學區","大埔里","(6-22鄰)","school/115_junior_high_zones.pdf"
"115","國中","三峽區","明德高中國中部","基本學區","金圳里","","school/115_junior_high_zones.pdf"
"115","國中","三峽區","明德高中國中部","基本學區","五寮里","","school/115_junior_high_zones.pdf"
"115","國中","三峽區","明德高中國中部","基本學區","插角里","","school/115_junior_high_zones.pdf"
"115","國中","三峽區","明德高中國中部","基本學區","有木里","","school/115_junior_high_zones.pdf"
"115","國中","三峽區","明德高中國中部","自由學區","弘道里","自由學區","school/115_junior_high_zones.pdf"
"115","國中","三峽區","明德高中國中部","自由學區","八張里","自由學區","school/115_junior_high_zones.pdf"
