"﻿縣市別","村里","納稅單位(戶)","綜合所得總額","平均數","中位數","第一分位數","第三分位數","標準差","變異係數"
"新北市土城區","頂福里","1438","883133","614","414","230","753","738.52","120.25"
"新北市土城區","員仁里","1717","957339","558","382","196","710","618.96","111.01"
"新北市土城區","日新里","1333","807510","606","397","202","746","736.05","121.50"
"新北市土城區","瑞興里","839","562573","671","449","235","793","835.46","124.60"
"新北市土城區","清溪里","1947","1329373","683","445","220","861","780.47","114.31"
"新北市土城區","清和里","1756","937440","534","379","201","696","581.90","109.00"
"新北市土城區","永豐里","1310","1034023","789","482","242","970","963.49","122.06"
"新北市土城區","日和里","2194","1807160","824","483","240","991","1194.73","145.05"
"新北市土城區","平和里","2053","1166360","568","382","194","714","869.75","153.09"
"新北市土城區","樂利里","1538","971226","631","425","230","789","689.25","109.15"
"新北市土城區","廣福里","1799","1224256","681","458","220","882","740.73","108.85"
"新北市土城區","學府里","1049","709281","676","458","219","830","739.54","109.37"
"新北市土城區","延壽里","1230","652464","530","369","181","682","560.40","105.64"
"新北市土城區","安和里","1461","830637","569","393","205","738","605.99","106.59"
"新北市土城區","青雲里","1023","694882","679","461","225","882","750.61","110.50"
"新北市土城區","員福里","1646","984858","598","397","194","735","744.20","124.38"
"新北市土城區","延吉里","1081","551299","510","361","188","633","557.39","109.29"
"新北市土城區","復興里","1387","905237","653","414","213","849","726.32","111.29"
"新北市土城區","裕生里","1651","1132077","686","427","205","859","957.13","139.59"
"新北市土城區","員信里","1354","816370","603","396","207","738","727.51","120.66"
"新北市土城區","延和里","2072","1391483","672","447","229","831","754.82","112.40"
"新北市土城區","學成里","1049","660718","630","422","217","808","662.83","105.24"
"新北市土城區","永富里","1567","903540","577","392","204","733","609.95","105.78"
"新北市土城區","中正里","1027","693868","676","431","205","871","794.85","117.65"
"新北市土城區","學士里","1615","1353644","838","524","255","1133","925.90","110.47"
"新北市土城區","明德里","2175","1955553","899","565","252","1192","1167.72","129.88"
"新北市土城區","廣興里","1121","759009","677","459","227","873","699.13","103.26"
"新北市土城區","青山里","786","470912","599","416","194","756","709.91","118.49"
"新北市土城區","金城里","1870","1234925","660","440","215","860","721.36","109.23"
"新北市土城區","延祿里","1096","591444","540","393","211","690","543.74","100.76"
"新北市土城區","其他","1","501","501","501","501","501","0.00","0.00"
"新北市土城區","合計","69208","46555154","673","433","216","836","869.53","129.26"
"新北市瑞芳區","龍潭里","240","159581","665","419","205","823","927.79","139.53"
"新北市瑞芳區","龍鎮里","348","183999","529","391","193","695","505.47","95.60"
"新北市瑞芳區","龍山里","391","196471","502","355","164","613","546.77","108.81"
"新北市瑞芳區","龍川里","480","264326","551","346","187","679","629.42","114.30"
"新北市瑞芳區","龍安里","160","92229","576","399","217","775","582.27","101.01"
"新北市瑞芳區","柑坪里","300","142962","477","343","159","548","597.89","125.46"
"新北市瑞芳區","爪峯里","1116","528741","474","353","177","607","480.78","101.48"
"新北市瑞芳區","基山里","79","36992","468","316","173","546","524.31","111.97"
"新北市瑞芳區","永慶里","85","39126","460","308","143","516","553.97","120.35"
"新北市瑞芳區","崇文里","72","27770","386","250","92","541","425.78","110.39"
"新北市瑞芳區","福住里","24","27873","1161","554","207","912","2032.86","175.04"
"新北市瑞芳區","頌德里","71","31131","438","361","123","551","451.58","102.99"
"新北市瑞芳區","瓜山里","41","26196","639","425","167","794","694.08","108.63"
"新北市瑞芳區","石山里","79","49069","621","403","162","873","657.33","105.83"
"新北市瑞芳區","新山里","72","34163","474","322","192","601","436.59","92.01"
"新北市瑞芳區","銅山里","38","18847","496","238","119","580","684.93","138.10"
"新北市瑞芳區","龍興里","607","381063","628","407","182","813","775.08","123.46"
"新北市瑞芳區","濓洞里","107","59258","554","351","191","717","543.37","98.11"
"新北市瑞芳區","吉慶里","517","249287","482","356","177","616","542.81","112.57"
"新北市瑞芳區","傑魚里","535","253020","473","359","174","578","538.99","113.97"
"新北市瑞芳區","上天里","353","152732","433","330","199","496","495.99","114.63"
"新北市瑞芳區","猴硐里","94","41252","439","294","153","562","439.96","100.25"
"新北市瑞芳區","光復里","49","20528","419","315","147","447","456.33","108.93"
"新北市瑞芳區","弓橋里","74","31436","425","261","135","603","466.88","109.90"
"新北市瑞芳區","碩仁里","25","11853","474","259","84","430","696.83","146.98"
"新北市瑞芳區","海濱里","271","136014","502","335","150","682","536.71","106.94"
"新北市瑞芳區","深澳里","227","101316","446","334","155","585","436.16","97.72"
"新北市瑞芳區","鼻頭里","141","79486","564","314","147","535","925.61","164.19"
"新北市瑞芳區","南雅里","55","19931","362","342","84","576","327.33","90.33"
"新北市瑞芳區","吉安里","863","434164","503","355","189","611","555.96","110.51"
"新北市瑞芳區","濓新里","57","18128","318","203","100","402","330.83","104.03"
"新北市瑞芳區","瑞濱里","454","220186","485","362","178","607","458.76","94.59"
"新北市瑞芳區","東和里","417","193279","463","336","174","563","486.29","104.92"
"新北市瑞芳區","新峰里","970","488805","504","370","194","646","479.24","95.10"
"新北市瑞芳區","其他","1","306","306","306","306","306","0.00","0.00"
"新北市瑞芳區","合計","9413","4751520","505","353","176","629","573.40","113.59"
"新北市平溪區","薯榔里","77","33401","434","372","163","551","384.30","88.59"
"新北市平溪區","白石里","54","22754","421","331","203","475","380.19","90.23"
"新北市平溪區","菁桐里","53","22559","426","367","208","562","291.54","68.49"
"新北市平溪區","平溪里","56","30066","537","323","148","772","612.56","114.09"
"新北市平溪區","石底里","96","59845","623","383","199","647","775.30","124.37"
"新北市平溪區","嶺腳里","140","63852","456","336","151","640","419.23","91.92"
"新北市平溪區","東勢里","65","41100","632","288","96","552","1145.40","181.15"
"新北市平溪區","平湖里","28","11474","410","347","179","579","319.32","77.92"
"新北市平溪區","南山里","82","40126","489","341","200","593","572.34","116.96"
"新北市平溪區","新寮里","20","9968","498","408","246","560","391.98","78.65"
"新北市平溪區","十分里","141","84706","601","361","220","591","998.93","166.28"
"新北市平溪區","望古里","36","18510","514","445","190","643","454.56","88.40"
"新北市平溪區","其他","0","0","0","0","0","0","0.00","0.00"
"新北市平溪區","合計","848","438361","517","347","179","610","681.97","131.93"
"新北市雙溪區","雙溪里","105","46750","445","347","167","644","381.44","85.67"
"新北市雙溪區","共和里","84","39935","475","409","200","639","421.06","88.57"
"新北市雙溪區","新基里","156","88277","566","386","192","738","661.04","116.82"
"新北市雙溪區","魚行里","155","82694","534","391","172","700","524.63","98.33"
"新北市雙溪區","三港里","77","49837","647","421","202","791","733.64","113.35"
"新北市雙溪區","牡丹里","323","150494","466","355","169","600","453.76","97.39"
"新北市雙溪區","三貂里","72","39249","545","353","199","711","620.05","113.75"
"新北市雙溪區","平林里","236","125501","532","386","183","686","526.75","99.05"
"新北市雙溪區","上林里","126","70995","563","390","230","742","649.93","115.35"
"新北市雙溪區","外柑里","77","35792","465","361","168","653","423.12","91.03"
"新北市雙溪區","長源里","73","45469","623","351","208","677","999.68","160.50"
"新北市雙溪區","泰平里","312","188875","605","404","215","779","828.76","136.90"
"新北市雙溪區","其他","0","0","0","0","0","0","0.00","0.00"
"新北市雙溪區","合計","1796","963869","537","384","191","689","623.60","116.20"
"新北市貢寮區","貢寮里","177","89690","507","378","186","706","472.90","93.33"
"新北市貢寮區","雙玉里","135","95034","704","424","254","811","888.74","126.25"
"新北市貢寮區","龍崗里","92","45390","493","363","219","613","542.60","109.98"
"新北市貢寮區","吉林里","93","61314","659","351","204","642","1291.27","195.86"
"新北市貢寮區","龍門里","125","65085","521","370","188","655","534.85","102.72"
"新北市貢寮區","福隆里","330","168224","510","370","187","624","523.75","102.74"
"新北市貢寮區","福連里","156","80021","513","345","165","604","622.16","121.29"
"新北市貢寮區","仁里里","395","228569","579","345","165","687","805.03","139.12"
"新北市貢寮區","真理里","389","184685","475","299","167","653","491.09","103.44"
"新北市貢寮區","美豐里","136","57950","426","311","165","565","485.76","114.00"
"新北市貢寮區","和美里","196","95428","487","331","189","543","530.49","108.96"
"新北市貢寮區","其他","0","0","0","0","0","0","0.00","0.00"
"新北市貢寮區","合計","2224","1171389","527","348","182","647","656.03","124.55"
"新北市金山區","和平里","110","71119","647","354","174","624","1619.41","250.47"
"新北市金山區","大同里","174","87704","504","361","166","697","465.97","92.45"
"新北市金山區","豐漁里","98","42113","430","282","106","582","495.49","115.30"
"新北市金山區","磺港里","374","166887","446","297","157","513","541.12","121.27"
"新北市金山區","美田里","1136","613233","540","376","200","731","547.91","101.50"
"新北市金山區","五湖里","449","264999","590","388","203","727","694.03","117.59"
"新北市金山區","重和里","314","209248","666","344","158","656","1199.98","180.07"
"新北市金山區","兩湖里","80","36972","462","251","149","503","654.98","141.73"
"新北市金山區","六股里","158","78701","498","341","156","562","724.40","145.43"
"新北市金山區","三界里","129","73051","566","335","169","691","1307.78","230.94"
"新北市金山區","清泉里","179","98581","551","324","165","600","1024.52","186.03"
"新北市金山區","西湖里","44","27003","614","357","201","860","602.95","98.25"
"新北市金山區","萬壽里","83","34912","421","318","164","579","351.31","83.52"
"新北市金山區","永興里","116","57428","495","350","190","611","492.18","99.42"
"新北市金山區","金美里","1375","676454","492","344","174","608","551.25","112.05"
"新北市金山區","其他","13","6037","464","225","122","316","783.91","168.81"
"新北市金山區","合計","4832","2544442","527","348","176","643","716.66","136.10"
"新北市萬里區","萬里里","1177","609327","518","364","191","648","563.02","108.76"
"新北市萬里區","龜吼里","563","307090","545","353","177","711","645.60","118.36"
"新北市萬里區","野柳里","664","343851","518","357","189","586","603.44","116.53"
"新北市萬里區","大鵬里","678","345502","510","368","178","639","580.85","113.98"
"新北市萬里區","磺潭里","151","82185","544","374","199","623","623.13","114.49"
"新北市萬里區","雙興里","208","129839","624","436","229","792","710.61","113.84"
"新北市萬里區","溪底里","125","67473","540","364","224","701","557.95","103.37"
"新北市萬里區","崁脚里","104","52959","509","358","179","610","729.22","143.20"
"新北市萬里區","中幅里","271","131777","486","354","208","607","521.19","107.18"
"新北市萬里區","北基里","600","275500","459","316","173","543","691.02","150.50"
"新北市萬里區","其他","3","3273","1091","868","584","1486","922.32","84.53"
"新北市萬里區","合計","4544","2348777","517","359","187","633","611.79","118.36"
"新北市淡水區","草東里","247","167694","679","404","168","914","777.63","114.54"
"新北市淡水區","長庚里","461","311676","676","409","190","821","900.61","133.21"
"新北市淡水區","清文里","316","189732","600","345","182","680","949.17","158.09"
"新北市淡水區","鄧公里","2147","1859216","866","547","246","1100","1112.45","128.46"
"新北市淡水區","永吉里","259","177152","684","419","172","882","831.85","121.62"
"新北市淡水區","協元里","411","213099","518","343","154","648","565.60","109.09"
"新北市淡水區","民安里","204","138124","677","340","142","722","1249.88","184.60"
"新北市淡水區","新生里","167","93226","558","376","164","747","597.50","107.03"
"新北市淡水區","文化里","539","352421","654","433","190","851","782.76","119.72"
"新北市淡水區","油車里","1723","1077724","625","396","175","781","858.83","137.30"
"新北市淡水區","沙崙里","1400","914574","653","401","188","786","891.52","136.47"
"新北市淡水區","水碓里","1755","1085027","618","407","184","773","777.13","125.70"
"新北市淡水區","北投里","3719","3120800","839","569","252","1099","916.03","109.16"
"新北市淡水區","崁頂里","7440","6113373","822","556","247","1053","1072.06","130.47"
"新北市淡水區","屯山里","284","144878","510","367","197","595","606.05","118.80"
"新北市淡水區","中和里","139","62582","450","368","196","528","424.48","94.28"
"新北市淡水區","水源里","560","348794","623","354","155","731","1411.08","226.55"
"新北市淡水區","忠寮里","288","187863","652","420","223","753","859.69","131.79"
"新北市淡水區","樹興里","459","403593","879","418","191","976","1947.66","221.50"
"新北市淡水區","埤島里","568","418349","737","476","235","943","886.09","120.31"
"新北市淡水區","興仁里","453","268712","593","376","181","692","794.83","133.99"
"新北市淡水區","義山里","674","343152","509","367","196","610","640.24","125.75"
"新北市淡水區","蕃薯里","280","156715","560","390","189","681","691.00","123.46"
"新北市淡水區","忠山里","243","142880","588","407","170","703","715.25","121.65"
"新北市淡水區","賢孝里","413","239195","579","361","183","643","899.21","155.26"
"新北市淡水區","竿蓁里","4232","3734722","882","543","228","1115","1296.16","146.87"
"新北市淡水區","坪頂里","433","320129","739","475","207","926","1042.77","141.04"
"新北市淡水區","八勢里","2748","3202985","1166","638","261","1306","2389.40","205.00"
"新北市淡水區","竹圍里","2177","1731872","796","469","210","1027","983.93","123.68"
"新北市淡水區","中興里","1092","647774","593","383","183","737","752.11","126.79"
"新北市淡水區","福德里","2590","2506906","968","560","250","1133","1586.10","163.87"
"新北市淡水區","民生里","2560","2024521","791","471","218","1009","1007.78","127.43"
"新北市淡水區","新興里","2499","1676753","671","435","196","891","809.74","120.68"
"新北市淡水區","新義里","1183","640900","542","352","186","677","736.27","135.90"
"新北市淡水區","新春里","3079","2288826","743","501","223","1000","800.42","107.68"
"新北市淡水區","新民里","1471","1166457","793","455","222","973","1160.11","146.30"
"新北市淡水區","正德里","1535","1046358","682","450","208","896","802.95","117.79"
"新北市淡水區","北新里","928","688254","742","453","208","992","1064.60","143.54"
"新北市淡水區","幸福里","1154","695238","602","382","198","741","779.21","129.34"
"新北市淡水區","學府里","1455","919578","632","385","182","777","852.10","134.82"
"新北市淡水區","民權里","1667","1543129","926","521","232","1084","1461.27","157.86"
"新北市淡水區","大庄里","3596","2816404","783","468","212","963","2052.30","262.04"
"新北市淡水區","其他","4","3577","894","770","311","1353","729.20","81.55"
"新北市淡水區","合計","59552","46184937","776","475","215","968","1225.15","157.97"
"新北市汐止區","仁德里","643","395813","616","414","199","774","717.06","116.49"
"新北市汐止區","義民里","410","267506","652","385","194","824","778.29","119.29"
"新北市汐止區","禮門里","370","270731","732","447","223","964","861.47","117.73"
"新北市汐止區","智慧里","1763","1496459","849","519","242","1066","1124.27","132.45"
"新北市汐止區","信望里","121","80584","666","428","224","820","761.93","114.41"
"新北市汐止區","橋東里","1183","892958","755","505","230","990","814.22","107.87"
"新北市汐止區","茄苳里","1374","789504","575","405","198","736","645.19","112.28"
"新北市汐止區","保安里","528","265619","503","349","175","619","551.73","109.67"
"新北市汐止區","保長里","1630","1104111","677","455","233","862","1086.93","160.46"
"新北市汐止區","鄉長里","734","422827","576","381","182","677","677.68","117.64"
"新北市汐止區","江北里","1969","1165778","592","389","209","722","819.00","138.33"
"新北市汐止區","烘內里","480","276078","575","362","179","712","861.01","149.70"
"新北市汐止區","拱北里","1494","741086","496","355","182","634","532.58","107.37"
"新北市汐止區","樟樹里","680","372862","548","388","187","692","640.06","116.73"
"新北市汐止區","北峰里","1764","1194283","677","432","228","825","893.13","131.92"
"新北市汐止區","北山里","2035","1415961","696","427","212","846","1037.42","149.10"
"新北市汐止區","八連里","295","222322","754","390","184","719","4298.21","570.33"
"新北市汐止區","白雲里","1472","1185455","805","457","224","954","1180.60","146.60"
"新北市汐止區","橫科里","1509","1024707","679","442","223","825","787.44","115.96"
"新北市汐止區","東山里","177","97822","553","285","145","592","887.95","160.67"
"新北市汐止區","新昌里","1838","1405162","765","493","230","994","943.57","123.42"
"新北市汐止區","秀峰里","1395","1000171","717","423","210","877","976.58","136.21"
"新北市汐止區","復興里","2699","2875029","1065","621","262","1332","1614.09","151.53"
"新北市汐止區","長安里","505","270440","536","393","208","651","542.58","101.32"
"新北市汐止區","福山里","1331","1428074","1073","533","245","1208","1988.38","185.32"
"新北市汐止區","宜興里","1008","903889","897","523","234","1023","1437.51","160.31"
"新北市汐止區","中興里","2802","1942641","693","420","213","825","1193.19","172.10"
"新北市汐止區","湖光里","2362","2158165","914","533","248","1103","1427.40","156.22"
"新北市汐止區","厚德里","2475","1608655","650","436","224","828","762.62","117.33"
"新北市汐止區","忠孝里","2876","2008551","698","449","213","886","851.87","121.98"
"新北市汐止區","文化里","1657","1430984","864","521","239","1108","1034.79","119.82"
"新北市汐止區","自強里","2111","1978766","937","531","244","1158","1292.27","137.86"
"新北市汐止區","金龍里","1826","1318580","722","461","232","904","849.47","117.64"
"新北市汐止區","福德里","1171","751720","642","422","203","820","715.42","111.45"
"新北市汐止區","興福里","1111","745021","671","433","207","839","817.56","121.92"
"新北市汐止區","康福里","1949","1490666","765","509","246","1001","847.55","110.81"
"新北市汐止區","忠山里","1295","1700812","1313","642","276","1477","2342.45","178.35"
"新北市汐止區","環河里","423","253360","599","417","195","725","658.51","109.94"
"新北市汐止區","東勢里","1845","2426441","1315","645","286","1381","8382.94","637.42"
"新北市汐止區","山光里","1025","712505","695","453","241","885","790.35","113.70"
"新北市汐止區","大同里","1008","776850","771","478","226","939","939.30","121.88"
"新北市汐止區","崇德里","1742","1237753","711","459","218","910","864.49","121.67"
"新北市汐止區","湖興里","2416","2197859","910","501","232","1035","1545.54","169.89"
"新北市汐止區","長青里","351","481264","1371","650","275","1203","3149.08","229.67"
"新北市汐止區","福安里","2416","2436174","1008","643","291","1382","1078.49","106.96"
"新北市汐止區","秀山里","1608","1425047","886","490","218","1032","1441.26","162.63"
"新北市汐止區","建成里","1933","1502336","777","509","248","1043","841.30","108.25"
"新北市汐止區","城中里","1615","1300935","806","547","254","1054","896.18","111.25"
"新北市汐止區","湖蓮里","1089","1229138","1129","677","277","1401","1431.22","126.80"
"新北市汐止區","保新里","1018","550600","541","402","207","711","531.05","98.19"
"新北市汐止區","其他","3","1639","546","376","369","638","306.80","56.14"
"新北市汐止區","合計","69534","55231698","794","471","227","959","1792.40","225.65"
"新北市三芝區","八賢里","70","28296","404","244","134","504","613.32","151.73"
"新北市三芝區","埔頭里","1492","642764","431","307","154","552","460.26","106.84"
"新北市三芝區","古庄里","303","155971","515","323","174","664","581.23","112.91"
"新北市三芝區","新庄里","167","81277","487","306","179","640","519.65","106.77"
"新北市三芝區","埔坪里","1719","761692","443","316","162","546","461.62","104.18"
"新北市三芝區","茂長里","171","84708","495","361","165","625","499.30","100.79"
"新北市三芝區","橫山里","94","79820","849","361","188","640","3371.03","396.99"
"新北市三芝區","錫板里","173","86892","502","323","146","576","587.82","117.03"
"新北市三芝區","後厝里","624","411190","659","358","163","717","1144.19","173.64"
"新北市三芝區","福德里","219","138402","632","357","199","840","901.90","142.71"
"新北市三芝區","圓山里","127","61471","484","330","159","658","469.22","96.94"
"新北市三芝區","店子里","134","71013","530","343","173","610","607.14","114.57"
"新北市三芝區","興華里","330","179779","545","379","194","615","835.38","153.34"
"新北市三芝區","其他","2","572","286","286","218","354","192.16","67.22"
"新北市三芝區","合計","5625","2783848","495","326","162","601","772.71","156.13"
"新北市石門區","德茂里","264","124215","471","320","190","541","584.72","124.27"
"新北市石門區","富基里","323","173173","536","340","169","661","874.06","163.03"
"新北市石門區","老梅里","515","261538","508","312","140","604","1015.45","199.95"
"新北市石門區","山溪里","203","92182","454","306","155","571","479.48","105.59"
"新北市石門區","石門里","438","257281","587","404","184","716","666.80","113.52"
"新北市石門區","尖鹿里","407","196548","483","322","162","593","578.09","119.71"
"新北市石門區","乾華里","73","33497","459","361","173","641","434.37","94.66"
"新北市石門區","茂林里","185","95849","518","371","154","685","538.02","103.84"
"新北市石門區","草里里","206","91826","446","349","174","566","444.47","99.71"
"新北市石門區","其他","0","0","0","0","0","0","0.00","0.00"
"新北市石門區","合計","2614","1326109","507","342","165","633","720.09","141.94"
"新北市八里區","龍源里","2293","1595160","696","413","207","820","971.48","139.65"
"新北市八里區","米倉里","1093","730142","668","403","197","788","934.94","139.96"
"新北市八里區","大崁里","1042","665749","639","414","196","832","774.90","121.28"
"新北市八里區","埤頭里","1192","720019","604","394","198","727","864.42","143.11"
"新北市八里區","頂罟里","668","391700","586","422","212","743","645.62","110.10"
"新北市八里區","舊城里","2083","1122274","539","373","198","698","584.21","108.43"
"新北市八里區","訊塘里","1383","866771","627","411","212","760","824.29","131.52"
"新北市八里區","荖阡里","449","294617","656","386","202","718","1098.11","167.35"
"新北市八里區","下罟里","432","223816","518","350","164","588","610.82","117.90"
"新北市八里區","長坑里","406","224574","553","384","198","685","636.90","115.14"
"新北市八里區","其他","6","2102","350","370","169","559","256.00","73.06"
"新北市八里區","合計","11047","6836925","619","398","200","749","822.03","132.82"
"新北市永和區","下溪里","1481","1445903","976","569","252","1155","1881.59","192.73"
"新北市永和區","中溪里","1624","1353902","834","499","225","1052","1030.53","123.61"
"新北市永和區","上溪里","649","511441","788","462","209","962","1125.13","142.78"
"新北市永和區","後溪里","689","738930","1072","609","269","1270","2001.85","186.66"
"新北市永和區","頂溪里","798","685753","859","569","239","1108","1094.70","127.39"
"新北市永和區","網溪里","355","256784","723","513","224","920","822.30","113.68"
"新北市永和區","復興里","812","691559","852","539","254","1020","1121.58","131.69"
"新北市永和區","竹林里","1170","932686","797","489","240","997","1037.67","130.17"
"新北市永和區","中興里","1056","1080621","1023","523","227","1145","1706.89","166.80"
"新北市永和區","店街里","1384","1455335","1052","590","263","1300","1546.97","147.11"
"新北市永和區","潭墘里","1535","1498147","976","541","247","1157","1483.60","152.01"
"新北市永和區","水源里","1258","1003461","798","493","237","990","987.11","123.75"
"新北市永和區","秀朗里","1122","797600","711","471","224","908","811.75","114.19"
"新北市永和區","大同里","319","236574","742","443","187","803","1119.14","150.91"
"新北市永和區","永成里","237","135875","573","434","187","665","688.68","120.12"
"新北市永和區","福和里","1849","1929944","1044","571","268","1190","2373.50","227.40"
"新北市永和區","豫溪里","1170","977698","836","506","234","1070","1068.76","127.90"
"新北市永和區","上林里","1123","983762","876","543","238","1067","1149.98","131.27"
"新北市永和區","新廍里","693","570522","823","520","237","1039","1059.02","128.64"
"新北市永和區","和平里","1561","1365544","875","510","246","1044","1157.59","132.33"
"新北市永和區","仁愛里","931","842489","905","542","231","1170","1097.77","121.31"
"新北市永和區","前溪里","698","603469","865","523","235","1065","1142.87","132.19"
"新北市永和區","永興里","951","789709","830","493","240","1036","1064.74","128.22"
"新北市永和區","永安里","1425","1508403","1059","599","255","1241","2190.45","206.93"
"新北市永和區","雙和里","1323","1183929","895","562","256","1081","1181.63","132.04"
"新北市永和區","得和里","1458","1362576","935","557","249","1111","1585.37","169.64"
"新北市永和區","大新里","903","815116","903","537","233","1138","1248.09","138.27"
"新北市永和區","桂林里","1137","921515","810","474","212","1010","1024.73","126.44"
"新北市永和區","勵行里","384","273414","712","490","213","963","740.04","103.94"
"新北市永和區","光復里","569","483243","849","535","231","1133","947.85","111.61"
"新北市永和區","光明里","1002","887303","886","580","239","1111","1042.55","117.73"
"新北市永和區","信義里","951","859508","904","559","238","1161","1163.47","128.73"
"新北市永和區","正興里","749","629213","840","495","226","1053","1098.08","130.71"
"新北市永和區","忠義里","195","123046","631","408","213","750","771.33","122.24"
"新北市永和區","新生里","259","294820","1138","548","269","1128","2017.40","177.23"
"新北市永和區","河堤里","1178","1233279","1047","599","269","1264","1516.16","144.82"
"新北市永和區","民治里","908","749036","825","470","207","973","1679.34","203.57"
"新北市永和區","智光里","920","617068","671","452","224","837","737.18","109.91"
"新北市永和區","秀和里","1625","1777968","1094","513","245","1093","8736.57","798.49"
"新北市永和區","潭安里","1571","1309752","834","542","258","1086","954.36","114.47"
"新北市永和區","永貞里","1078","948781","880","527","232","1065","1468.13","166.81"
"新北市永和區","福林里","1053","810774","770","466","204","941","1084.32","140.83"
"新北市永和區","安和里","1305","1157553","887","554","247","1122","1130.14","127.41"
"新北市永和區","文化里","869","790923","910","490","230","1082","1502.32","165.06"
"新北市永和區","民權里","1444","1272728","881","505","221","1079","1183.08","134.23"
"新北市永和區","民生里","1165","915693","786","483","237","1038","872.65","111.02"
"新北市永和區","永福里","860","813401","946","552","279","1071","1982.42","209.60"
"新北市永和區","河濱里","1007","898764","893","516","250","1100","1188.80","133.20"
"新北市永和區","永元里","1521","1298032","853","507","236","1044","1117.65","130.96"
"新北市永和區","秀成里","879","674622","767","487","233","946","1151.59","150.05"
"新北市永和區","秀林里","1249","1172096","938","552","253","1147","1213.17","129.28"
"新北市永和區","秀得里","862","679410","788","544","246","1039","1040.75","132.05"
"新北市永和區","民族里","1473","1313340","892","546","250","1134","1104.98","123.93"
"新北市永和區","民本里","1255","1328847","1059","611","273","1227","1459.26","137.82"
"新北市永和區","民樂里","1503","1600293","1065","565","236","1124","1860.60","174.75"
"新北市永和區","協和里","885","639614","723","463","209","938","850.21","117.64"
"新北市永和區","保平里","1519","1447754","953","542","246","1172","1749.85","183.60"
"新北市永和區","保安里","2460","2530560","1029","593","256","1284","1656.71","161.05"
"新北市永和區","民富里","859","661915","771","533","229","969","830.24","107.74"
"新北市永和區","秀元里","969","748495","772","485","208","965","958.63","124.10"
"新北市永和區","永樂里","780","636588","816","512","233","1034","979.28","119.99"
"新北市永和區","保順里","3624","4307399","1189","697","281","1512","1667.35","140.28"
"新北市永和區","其他","6","2740","457","245","134","427","592.56","129.78"
"新北市永和區","合計","68647","62567220","911","533","241","1102","1917.80","210.42"
"新北市其他","其他","59","61081","1035","415","219","940","1884.34","182.01"
"新北市其他","合計","59","61081","1035","415","219","940","1884.34","182.01"
