"鄉鎮市區","村里","納稅單位(戶)","綜合所得總額","平均數","中位數","第一分位數","第三分位數","標準差","變異係數"
"新北市土城區","埤林里","2767","2584213","934","660","393","1203","878.44","94.06"
"新北市土城區","峰廷里","1974","1389832","704","567","369","888","566.82","80.51"
"新北市土城區","廷寮里","1382","1063596","770","599","377","958","700.48","91.02"
"新北市土城區","清水里","2362","1763916","747","582","374","945","588.79","78.84"
"新北市土城區","清化里","425","359930","847","579","373","981","1635.45","193.11"
"新北市土城區","大安里","1491","1156240","775","574","361","953","736.43","94.96"
"新北市土城區","永寧里","2389","1965994","823","615","377","1040","742.88","90.27"
"新北市土城區","祖田里","462","315157","682","565","358","847","535.60","78.52"
"新北市土城區","頂埔里","1501","1213220","808","591","367","992","931.56","115.25"
"新北市土城區","沛陂里","1418","1164247","821","625","379","983","790.85","96.32"
"新北市土城區","頂新里","955","1002466","1050","789","440","1371","926.68","88.28"
"新北市土城區","長風里","653","595302","912","644","376","1175","850.04","93.24"
"新北市土城區","頂福里","1483","1112396","750","573","377","921","785.13","104.67"
"新北市土城區","員仁里","1630","1162240","713","562","364","890","568.80","79.77"
"新北市土城區","日新里","1366","1044802","765","577","357","973","715.79","93.58"
"新北市土城區","瑞興里","872","654735","751","588","370","967","638.74","85.07"
"新北市土城區","清溪里","1920","1653951","861","622","382","1063","831.85","96.57"
"新北市土城區","清和里","1654","1129456","683","544","356","867","522.13","76.46"
"新北市土城區","永豐里","1319","1266129","960","659","403","1196","974.05","101.47"
"新北市土城區","日和里","1625","1270054","782","598","385","967","661.86","84.68"
"新北市土城區","平和里","2005","1443817","720","562","370","902","579.64","80.49"
"新北市土城區","樂利里","1582","1212966","767","569","375","953","652.71","85.13"
"新北市土城區","廣福里","1786","1582259","886","638","389","1131","809.48","91.37"
"新北市土城區","學府里","1077","868071","806","607","380","976","703.44","87.27"
"新北市土城區","延壽里","1215","874867","720","559","366","878","570.41","79.22"
"新北市土城區","安和里","1403","1075720","767","611","391","956","610.54","79.63"
"新北市土城區","青雲里","851","695577","817","604","375","1002","767.93","93.95"
"新北市土城區","員福里","1647","1292853","785","575","376","946","860.60","109.63"
"新北市土城區","延吉里","1082","733754","678","517","361","825","565.52","83.39"
"新北市土城區","復興里","1416","1192494","842","616","395","1028","754.57","89.60"
"新北市土城區","裕生里","1669","1408041","844","594","386","1074","756.67","89.69"
"新北市土城區","員信里","1377","1064104","773","569","362","926","747.70","96.76"
"新北市土城區","延和里","1919","1602074","835","626","392","1014","769.03","92.12"
"新北市土城區","學成里","1014","792598","782","599","381","996","651.73","83.38"
"新北市土城區","永富里","1415","995845","704","555","373","872","535.61","76.11"
"新北市土城區","中正里","1012","856798","847","626","394","1088","723.99","85.51"
"新北市土城區","學士里","1519","1614825","1063","720","418","1451","985.47","92.70"
"新北市土城區","明德里","2003","2208144","1102","765","426","1432","1315.69","119.35"
"新北市土城區","廣興里","1138","957284","841","636","381","1079","797.56","94.81"
"新北市土城區","青山里","813","608261","748","578","356","949","614.90","82.19"
"新北市土城區","金城里","1811","1538932","850","640","387","1124","716.64","84.33"
"新北市土城區","延祿里","1123","848320","755","612","392","956","565.83","74.90"
"新北市土城區","其他","2","2042","1021","1021","872","1170","421.68","41.31"
"新北市土城區","合計","66516","54598100","821","605","379","1018","786.89","95.87"
"新北市瑞芳區","龍潭里","242","186165","769","585","324","970","853.75","110.98"
"新北市瑞芳區","龍鎮里","366","258069","705","583","356","876","545.61","77.38"
"新北市瑞芳區","龍山里","406","271280","668","529","351","807","521.42","78.04"
"新北市瑞芳區","龍川里","500","341447","683","540","338","847","553.78","81.09"
"新北市瑞芳區","龍安里","173","119521","691","564","352","916","521.01","75.41"
"新北市瑞芳區","柑坪里","276","186836","677","538","359","826","589.33","87.06"
"新北市瑞芳區","爪峰里","1119","755658","675","547","368","849","481.61","71.32"
"新北市瑞芳區","基山里","80","53531","669","555","335","858","574.75","85.89"
"新北市瑞芳區","永慶里","92","52687","573","463","288","665","524.30","91.55"
"新北市瑞芳區","崇文里","80","48423","605","477","274","818","516.71","85.37"
"新北市瑞芳區","福住里","34","33650","990","698","334","1232","1175.56","118.78"
"新北市瑞芳區","頌德里","79","63339","802","564","350","898","1362.51","169.94"
"新北市瑞芳區","瓜山里","48","41212","859","572","377","1057","808.66","94.19"
"新北市瑞芳區","石山里","79","58351","739","527","362","910","656.28","88.85"
"新北市瑞芳區","新山里","81","55003","679","631","328","938","468.30","68.96"
"新北市瑞芳區","銅山里","36","26510","736","477","270","915","795.91","108.09"
"新北市瑞芳區","龍興里","617","494705","802","596","333","1045","715.84","89.28"
"新北市瑞芳區","濓洞里","125","90945","728","576","312","1016","626.54","86.11"
"新北市瑞芳區","吉慶里","511","338498","662","531","352","845","611.60","92.33"
"新北市瑞芳區","傑魚里","565","356822","632","503","355","743","530.23","83.96"
"新北市瑞芳區","上天里","386","232630","603","496","350","739","421.56","69.95"
"新北市瑞芳區","猴硐里","98","61303","626","487","300","854","531.74","85.00"
"新北市瑞芳區","光復里","52","26694","513","447","341","637","310.63","60.51"
"新北市瑞芳區","弓橋里","74","39211","530","457","315","719","359.93","67.93"
"新北市瑞芳區","碩仁里","34","18975","558","402","278","637","451.68","80.93"
"新北市瑞芳區","海濱里","283","189815","671","533","319","879","574.36","85.63"
"新北市瑞芳區","深澳里","239","157209","658","523","342","862","493.01","74.95"
"新北市瑞芳區","鼻頭里","136","84697","623","489","320","753","525.38","84.36"
"新北市瑞芳區","南雅里","53","28803","543","454","303","671","413.63","76.11"
"新北市瑞芳區","吉安里","879","595835","678","544","347","836","598.11","88.24"
"新北市瑞芳區","濓新里","69","39361","570","482","325","720","395.81","69.39"
"新北市瑞芳區","瑞濱里","497","330971","666","524","363","813","510.67","76.68"
"新北市瑞芳區","東和里","422","271264","643","551","367","827","466.91","72.64"
"新北市瑞芳區","新峰里","922","637336","691","555","364","845","529.53","76.60"
"新北市瑞芳區","其他","2","921","461","461","445","476","44.48","9.65"
"新北市瑞芳區","合計","9655","6547679","678","538","347","845","573.75","84.60"
"新北市平溪區","薯榔里","87","48410","556","471","327","675","393.07","70.64"
"新北市平溪區","白石里","70","36454","521","488","323","649","312.38","59.98"
"新北市平溪區","菁桐里","48","29582","616","547","407","747","363.56","58.99"
"新北市平溪區","平溪里","54","35653","660","490","373","894","518.69","78.56"
"新北市平溪區","石底里","115","87490","761","539","349","863","842.57","110.75"
"新北市平溪區","嶺腳里","139","97994","705","624","397","957","483.94","68.64"
"新北市平溪區","東勢里","69","60683","879","605","376","1025","895.50","101.82"
"新北市平溪區","平湖里","28","15637","558","486","271","735","392.85","70.35"
"新北市平溪區","南山里","89","52814","593","518","336","779","408.81","68.89"
"新北市平溪區","新寮里","24","14943","623","548","312","680","556.13","89.32"
"新北市平溪區","十分里","145","106992","738","571","391","903","609.14","82.55"
"新北市平溪區","望古里","34","24413","718","588","394","965","481.01","66.99"
"新北市平溪區","其他","1","552","552","552","552","552","0.00","0.00"
"新北市平溪區","合計","903","611616","677","541","365","844","580.48","85.70"
"新北市雙溪區","雙溪里","110","98520","896","490","329","833","2586.05","288.74"
"新北市雙溪區","共和里","90","65457","727","618","399","819","614.58","84.50"
"新北市雙溪區","新基里","180","128661","715","519","300","891","833.95","116.67"
"新北市雙溪區","魚行里","187","135093","722","548","363","1064","529.91","73.35"
"新北市雙溪區","三港里","88","73873","839","659","407","983","727.62","86.68"
"新北市雙溪區","牡丹里","356","252020","708","520","325","850","696.58","98.40"
"新北市雙溪區","三貂里","61","126916","2081","477","314","906","11324.83","544.31"
"新北市雙溪區","平林里","248","177845","717","503","348","847","754.69","105.24"
"新北市雙溪區","上林里","141","85515","606","489","345","776","418.79","69.05"
"新北市雙溪區","外柑里","78","50417","646","555","376","794","513.39","79.43"
"新北市雙溪區","長源里","67","44247","660","510","379","688","703.17","106.48"
"新北市雙溪區","泰平里","293","222229","758","589","366","1008","662.00","87.28"
"新北市雙溪區","其他","0","0","0","0","0","0","0.00","0.00"
"新北市雙溪區","合計","1899","1460793","769","533","347","890","2215.33","287.99"
"新北市貢寮區","貢寮里","191","136997","717","572","351","931","567.97","79.19"
"新北市貢寮區","雙玉里","156","130250","835","606","364","949","902.92","108.14"
"新北市貢寮區","龍崗里","98","57427","586","494","327","730","469.64","80.15"
"新北市貢寮區","吉林里","108","72192","668","474","307","801","662.35","99.09"
"新北市貢寮區","龍門里","129","88337","685","553","364","829","528.94","77.24"
"新北市貢寮區","福隆里","350","236156","675","516","330","821","616.41","91.36"
"新北市貢寮區","福連里","167","103864","622","484","330","812","475.85","76.51"
"新北市貢寮區","仁里里","433","303684","701","540","349","841","596.15","85.00"
"新北市貢寮區","真理里","420","277594","661","510","312","846","541.69","81.96"
"新北市貢寮區","美豐里","137","76804","561","486","345","732","351.53","62.70"
"新北市貢寮區","和美里","196","124110","633","496","348","749","501.04","79.13"
"新北市貢寮區","其他","0","0","0","0","0","0","0.00","0.00"
"新北市貢寮區","合計","2385","1607416","674","524","334","826","583.74","86.61"
"新北市金山區","和平里","115","77812","677","477","312","862","673.31","99.51"
"新北市金山區","大同里","176","121064","688","514","336","903","553.74","80.50"
"新北市金山區","豐漁里","92","58390","635","517","299","768","551.41","86.88"
"新北市金山區","磺港里","365","234409","642","488","335","780","600.37","93.48"
"新北市金山區","美田里","1150","833354","725","556","341","958","594.97","82.10"
"新北市金山區","五湖里","492","368897","750","554","350","886","837.21","111.66"
"新北市金山區","重和里","336","292571","871","548","294","973","1293.12","148.51"
"新北市金山區","兩湖里","96","62213","648","396","271","704","718.89","110.93"
"新北市金山區","六股里","176","112467","639","461","303","782","602.34","94.26"
"新北市金山區","三界里","123","78693","640","451","298","786","612.75","95.77"
"新北市金山區","清泉里","183","122536","670","531","355","833","550.07","82.15"
"新北市金山區","西湖里","56","43796","782","502","324","1069","686.86","87.82"
"新北市金山區","萬壽里","101","64072","634","485","331","884","434.04","68.42"
"新北市金山區","永興里","133","83560","628","513","342","785","452.63","72.04"
"新北市金山區","金美里","1381","900865","652","506","330","807","558.19","85.57"
"新北市金山區","其他","0","0","0","0","0","0","0.00","0.00"
"新北市金山區","合計","4975","3454700","694","516","329","851","681.47","98.14"
"新北市萬里區","萬里里","1210","834269","689","562","345","884","572.69","83.06"
"新北市萬里區","龜吼里","547","418814","766","542","313","926","1011.56","132.12"
"新北市萬里區","野柳里","662","460753","696","540","349","849","609.46","87.57"
"新北市萬里區","大鵬里","684","457055","668","514","351","839","644.64","96.47"
"新北市萬里區","磺潭里","141","98530","699","544","382","845","667.87","95.57"
"新北市萬里區","雙興里","202","174581","864","583","381","996","918.36","106.26"
"新北市萬里區","溪底里","127","110408","869","621","343","917","1780.90","204.85"
"新北市萬里區","崁脚里","102","66266","650","510","353","796","688.64","106.00"
"新北市萬里區","中幅里","271","180362","666","509","357","801","519.53","78.06"
"新北市萬里區","北基里","605","367905","608","497","302","763","548.86","90.26"
"新北市萬里區","其他","0","0","0","0","0","0","0.00","0.00"
"新北市萬里區","合計","4551","3168942","696","539","341","856","731.82","105.10"
"新北市淡水區","草東里","253","216026","854","605","281","1059","839.93","98.37"
"新北市淡水區","長庚里","474","403139","851","603","342","1075","952.39","111.98"
"新北市淡水區","清文里","320","238744","746","524","337","807","927.86","124.37"
"新北市淡水區","鄧公里","2158","2325109","1077","792","435","1383","1121.29","104.07"
"新北市淡水區","永吉里","273","206075","755","582","329","922","676.47","89.62"
"新北市淡水區","協元里","436","314554","721","521","335","908","675.15","93.58"
"新北市淡水區","民安里","211","170183","807","555","320","978","825.29","102.32"
"新北市淡水區","新生里","155","111731","721","594","323","933","588.97","81.71"
"新北市淡水區","文化里","564","461952","819","629","341","1125","687.86","83.98"
"新北市淡水區","油車里","1642","1371549","835","588","367","1026","861.62","103.15"
"新北市淡水區","沙崙里","1303","1051990","807","581","347","993","782.67","96.94"
"新北市淡水區","水碓里","1752","1418849","810","593","355","1009","846.18","104.49"
"新北市淡水區","北投里","3416","3480259","1019","769","423","1347","906.84","89.01"
"新北市淡水區","崁頂里","4958","5025469","1014","750","405","1294","1028.58","101.48"
"新北市淡水區","屯山里","307","206371","672","527","359","787","607.10","90.31"
"新北市淡水區","中和里","151","104043","689","575","317","846","586.60","85.13"
"新北市淡水區","水源里","552","418193","758","553","353","893","751.53","99.20"
"新北市淡水區","忠寮里","281","269609","959","527","361","955","2214.99","230.86"
"新北市淡水區","樹興里","408","443567","1087","637","363","1169","1932.45","177.75"
"新北市淡水區","埤島里","510","452938","888","682","384","1146","857.91","96.60"
"新北市淡水區","興仁里","475","357670","753","529","336","876","803.35","106.69"
"新北市淡水區","義山里","737","486956","661","532","341","789","640.56","96.95"
"新北市淡水區","蕃薯里","266","194103","730","559","355","869","725.35","99.40"
"新北市淡水區","忠山里","252","184247","731","535","289","928","707.65","96.79"
"新北市淡水區","賢孝里","393","312133","794","556","354","921","994.25","125.18"
"新北市淡水區","竿蓁里","3848","4099758","1065","758","396","1335","1310.85","123.04"
"新北市淡水區","坪頂里","445","430971","968","632","364","1185","1315.48","135.83"
"新北市淡水區","八勢里","2322","3122035","1345","813","415","1555","2026.18","150.70"
"新北市淡水區","竹圍里","2157","2106064","976","675","381","1276","1009.31","103.37"
"新北市淡水區","中興里","1099","826381","752","559","335","963","682.64","90.78"
"新北市淡水區","福德里","2438","2810118","1153","795","433","1426","1340.46","116.30"
"新北市淡水區","民生里","2504","2456064","981","671","396","1187","1608.52","163.99"
"新北市淡水區","新興里","2418","2098410","868","651","371","1124","824.07","94.96"
"新北市淡水區","新義里","1220","883952","725","547","346","897","704.62","97.25"
"新北市淡水區","新春里","2725","2548708","935","688","396","1247","842.75","90.10"
"新北市淡水區","新民里","1457","1410241","968","634","367","1195","1272.79","131.50"
"新北市淡水區","正德里","1494","1284751","860","627","384","1160","752.66","87.52"
"新北市淡水區","北新里","895","879193","982","675","382","1310","1067.60","108.68"
"新北市淡水區","幸福里","1208","945955","783","569","346","987","823.63","105.18"
"新北市淡水區","學府里","1375","1119522","814","595","358","1043","747.16","91.77"
"新北市淡水區","民權里","1503","1565601","1042","730","409","1283","1303.27","125.12"
"新北市淡水區","大庄里","2582","2570721","996","658","378","1194","2574.14","258.54"
"新北市淡水區","其他","1","1295","1295","1295","1295","1295","0.00","0.00"
"新北市淡水區","合計","53938","51385201","953","665","379","1191","1232.68","129.39"
"新北市汐止區","仁德里","570","443858","779","590","391","961","667.98","85.78"
"新北市汐止區","義民里","419","320169","764","551","338","1008","714.30","93.48"
"新北市汐止區","禮門里","324","291356","899","608","356","1102","956.53","106.37"
"新北市汐止區","智慧里","1640","1685274","1028","721","395","1276","1075.23","104.63"
"新北市汐止區","信望里","99","84808","857","627","375","1239","797.07","93.04"
"新北市汐止區","橋東里","966","836161","866","643","378","1100","787.15","90.94"
"新北市汐止區","茄苳里","1308","1007540","770","612","393","1008","593.77","77.08"
"新北市汐止區","保安里","507","345180","681","548","360","830","548.83","80.61"
"新北市汐止區","保長里","1496","1238968","828","653","410","1067","663.81","80.15"
"新北市汐止區","鄉長里","713","535269","751","574","375","915","643.40","85.70"
"新北市汐止區","江北里","1907","1486100","779","582","387","953","689.56","88.49"
"新北市汐止區","烘內里","467","398741","854","608","362","1043","960.65","112.51"
"新北市汐止區","拱北里","1434","1003544","700","547","372","859","614.41","87.80"
"新北市汐止區","樟樹里","670","483104","721","568","375","868","597.52","82.87"
"新北市汐止區","北峰里","1490","1110806","746","564","369","921","668.06","89.61"
"新北市汐止區","北山里","1933","1669598","864","617","372","1064","851.79","98.62"
"新北市汐止區","八連里","292","191299","655","548","326","806","532.56","81.29"
"新北市汐止區","白雲里","1363","1467503","1077","693","406","1249","2265.98","210.46"
"新北市汐止區","橫科里","1439","1224533","851","611","396","1043","765.63","89.97"
"新北市汐止區","東山里","170","123206","725","537","323","951","683.55","94.32"
"新北市汐止區","新昌里","1814","1658937","915","664","401","1165","872.43","95.40"
"新北市汐止區","秀峰里","1366","1198436","877","614","368","1114","941.82","107.35"
"新北市汐止區","復興里","2585","3108012","1202","801","442","1556","1266.06","105.30"
"新北市汐止區","長安里","460","325253","707","566","367","888","557.76","78.88"
"新北市汐止區","福山里","1286","1577912","1227","711","419","1352","1640.00","133.66"
"新北市汐止區","宜興里","1018","1062195","1043","709","391","1209","1367.89","131.10"
"新北市汐止區","中興里","2719","2273886","836","591","367","1007","827.65","98.97"
"新北市汐止區","湖光里","2138","2332307","1091","761","429","1351","1222.51","112.07"
"新北市汐止區","厚德里","2328","1950564","838","635","408","1087","722.71","86.26"
"新北市汐止區","忠孝里","2764","2458129","889","646","399","1117","871.99","98.05"
"新北市汐止區","文化里","1464","1450740","991","689","416","1280","965.40","97.42"
"新北市汐止區","自強里","1900","1996405","1051","705","403","1325","1144.33","108.91"
"新北市汐止區","金龍里","1632","1425322","873","664","398","1120","820.26","93.92"
"新北市汐止區","福德里","1039","826511","795","618","384","1013","659.04","82.85"
"新北市汐止區","興福里","1040","888003","854","646","395","1054","743.76","87.11"
"新北市汐止區","康福里","1866","1798809","964","722","425","1210","951.33","98.69"
"新北市汐止區","忠山里","1304","1866540","1431","781","424","1708","2386.89","166.75"
"新北市汐止區","環河里","436","327188","750","566","396","910","628.79","83.79"
"新北市汐止區","東勢里","1548","2072417","1339","835","442","1658","1731.82","129.36"
"新北市汐止區","山光里","808","675731","836","622","404","1002","809.53","96.80"
"新北市汐止區","大同里","938","839850","895","637","385","1106","867.42","96.88"
"新北市汐止區","崇德里","1630","1436554","881","644","386","1141","808.16","91.70"
"新北市汐止區","湖興里","2224","2479822","1115","734","416","1349","1401.70","125.71"
"新北市汐止區","長青里","353","497999","1411","745","402","1498","2164.40","153.42"
"新北市汐止區","福安里","2013","2286704","1136","833","460","1484","1021.26","89.90"
"新北市汐止區","秀山里","1471","1627065","1106","683","388","1327","1446.51","130.78"
"新北市汐止區","建成里","1847","1822411","987","750","437","1301","870.54","88.23"
"新北市汐止區","城中里","1516","1531175","1010","762","442","1320","887.35","87.86"
"新北市汐止區","湖蓮里","1032","1376681","1334","883","433","1703","1467.86","110.03"
"新北市汐止區","保新里","962","687048","714","591","384","921","533.52","74.70"
"新北市汐止區","其他","5","4016","803","713","498","924","377.97","47.06"
"新北市汐止區","合計","64713","61809638","955","661","400","1172","1099.10","115.07"
"新北市三芝區","八賢里","81","44275","547","432","306","702","378.45","69.24"
"新北市三芝區","埔頭里","1504","961053","639","498","329","796","531.46","83.17"
"新北市三芝區","古庄里","293","195491","667","497","318","841","591.99","88.73"
"新北市三芝區","新庄里","198","118730","600","468","305","785","456.94","76.20"
"新北市三芝區","埔坪里","1737","1120952","645","497","326","799","583.39","90.40"
"新北市三芝區","茂長里","184","117397","638","460","302","831","551.81","86.49"
"新北市三芝區","橫山里","98","63580","649","563","353","837","478.36","73.73"
"新北市三芝區","錫板里","182","124469","684","523","296","780","671.24","98.15"
"新北市三芝區","後厝里","672","560425","834","511","315","912","1340.45","160.73"
"新北市三芝區","福德里","223","179515","805","641","347","1015","733.66","91.14"
"新北市三芝區","圓山里","128","93373","729","581","317","940","608.18","83.37"
"新北市三芝區","店子里","145","101241","698","570","328","885","604.43","86.57"
"新北市三芝區","興華里","335","247866","740","571","341","905","703.76","95.12"
"新北市三芝區","其他","0","0","0","0","0","0","0.00","0.00"
"新北市三芝區","合計","5780","3928366","680","508","323","841","714.31","105.10"
"新北市石門區","德茂里","260","162587","625","474","319","757","551.21","88.15"
"新北市石門區","富基里","339","225002","664","541","314","838","647.92","97.62"
"新北市石門區","老梅里","564","402872","714","494","305","835","1064.16","148.98"
"新北市石門區","山溪里","207","143066","691","529","337","823","613.43","88.76"
"新北市石門區","石門里","449","324831","723","538","329","921","658.71","91.05"
"新北市石門區","尖鹿里","406","264358","651","529","327","778","568.45","87.30"
"新北市石門區","乾華里","81","45389","560","418","301","673","470.81","84.02"
"新北市石門區","茂林里","202","157041","777","581","347","1059","663.91","85.40"
"新北市石門區","草里里","217","134837","621","499","347","792","448.70","72.21"
"新北市石門區","其他","0","0","0","0","0","0","0.00","0.00"
"新北市石門區","合計","2725","1859984","683","519","322","838","721.31","105.68"
"新北市八里區","龍源里","2228","2057956","924","616","377","1090","1268.56","137.34"
"新北市八里區","米倉里","1014","855816","844","594","357","1047","916.98","108.65"
"新北市八里區","大崁里","935","786900","842","616","364","1053","821.14","97.57"
"新北市八里區","埤頭里","1038","824059","794","598","366","965","790.32","99.55"
"新北市八里區","頂罟里","556","425033","764","598","351","950","761.26","99.58"
"新北市八里區","舊城里","1963","1408630","718","558","375","935","572.00","79.71"
"新北市八里區","訊塘里","1217","923898","759","592","366","947","727.13","95.78"
"新北市八里區","荖阡里","464","346034","746","524","325","891","910.38","122.07"
"新北市八里區","下罟里","398","296704","745","531","327","853","863.46","115.82"
"新北市八里區","長坑里","422","306766","727","518","350","871","694.30","95.51"
"新北市八里區","其他","7","4538","648","702","422","794","364.49","56.23"
"新北市八里區","合計","10242","8236333","804","584","364","982","898.17","111.69"
"新北市永和區","下溪里","1225","1265100","1033","694","399","1272","1153.82","111.73"
"新北市永和區","中溪里","1661","1695853","1021","687","399","1258","1113.59","109.07"
"新北市永和區","上溪里","639","598298","936","658","389","1160","942.92","100.71"
"新北市永和區","後溪里","665","717508","1079","731","390","1370","1093.20","101.32"
"新北市永和區","頂溪里","842","846473","1005","697","387","1297","1061.80","105.62"
"新北市永和區","網溪里","355","335425","945","690","414","1226","951.49","100.70"
"新北市永和區","復興里","790","753975","954","685","385","1241","964.59","101.07"
"新北市永和區","竹林里","1213","1155731","953","707","410","1216","858.32","90.08"
"新北市永和區","中興里","974","1032258","1060","704","377","1306","1165.88","110.01"
"新北市永和區","店街里","1418","1657276","1169","748","399","1450","1502.95","128.60"
"新北市永和區","潭墘里","1474","1712007","1161","751","410","1504","1490.70","128.35"
"新北市永和區","水源里","1278","1261752","987","706","390","1243","965.35","97.78"
"新北市永和區","秀朗里","1169","1041693","891","639","382","1108","1170.59","131.37"
"新北市永和區","大同里","254","179908","708","566","364","900","563.22","79.52"
"新北市永和區","永成里","233","173843","746","538","317","889","769.56","103.14"
"新北市永和區","福和里","1890","2188245","1158","764","411","1458","1688.82","145.86"
"新北市永和區","豫溪里","1173","1199297","1022","698","382","1324","1087.12","106.33"
"新北市永和區","上林里","1100","1194225","1086","732","400","1343","1505.94","138.71"
"新北市永和區","新廍里","719","693115","964","673","395","1254","896.53","93.00"
"新北市永和區","和平里","1621","1699236","1048","693","386","1275","1266.51","120.82"
"新北市永和區","仁愛里","881","901012","1023","728","391","1325","964.90","94.35"
"新北市永和區","前溪里","671","704520","1050","736","387","1243","1275.76","121.51"
"新北市永和區","永興里","988","954498","966","669","389","1182","1010.21","104.57"
"新北市永和區","永安里","1384","1651829","1194","770","414","1445","1490.42","124.88"
"新北市永和區","雙和里","1280","1340477","1047","771","433","1326","941.55","89.91"
"新北市永和區","得和里","1464","1559838","1065","728","403","1348","1156.86","108.58"
"新北市永和區","大新里","904","949779","1051","728","400","1365","1090.02","103.75"
"新北市永和區","桂林里","1159","1148465","991","661","386","1244","1075.88","108.57"
"新北市永和區","勵行里","389","353126","908","669","378","1184","822.67","90.62"
"新北市永和區","光復里","545","512998","941","661","380","1218","871.83","92.62"
"新北市永和區","光明里","1021","1082010","1060","731","378","1352","1488.75","140.48"
"新北市永和區","信義里","965","1047457","1085","700","409","1383","1535.38","141.45"
"新北市永和區","正興里","762","772578","1014","692","377","1278","1135.34","111.98"
"新北市永和區","忠義里","186","145011","780","562","347","898","705.62","90.51"
"新北市永和區","新生里","206","169173","821","664","387","995","656.07","79.89"
"新北市永和區","河堤里","1136","1405167","1237","819","455","1514","1391.56","112.50"
"新北市永和區","民治里","909","883602","972","650","390","1162","2263.39","232.84"
"新北市永和區","智光里","957","769383","804","623","375","1025","670.68","83.42"
"新北市永和區","秀和里","1645","1828491","1112","713","413","1354","1660.81","149.42"
"新北市永和區","潭安里","1545","1550098","1003","721","394","1283","1150.68","114.69"
"新北市永和區","永貞里","1121","1101032","982","713","399","1248","1116.47","113.67"
"新北市永和區","福林里","1020","943910","925","646","361","1163","916.46","99.03"
"新北市永和區","安和里","1321","1402047","1061","737","406","1300","1124.08","105.91"
"新北市永和區","文化里","871","853835","980","690","386","1234","1063.96","108.53"
"新北市永和區","民權里","1439","1581626","1099","738","399","1317","2133.08","194.07"
"新北市永和區","民生里","1215","1138235","937","660","388","1158","1038.72","110.88"
"新北市永和區","永福里","897","997423","1112","726","407","1331","1762.55","158.51"
"新北市永和區","河濱里","966","1082397","1120","728","421","1311","1638.24","146.21"
"新北市永和區","永元里","1557","1536953","987","702","387","1259","987.33","100.02"
"新北市永和區","秀成里","895","812082","907","646","387","1126","1202.73","132.55"
"新北市永和區","秀林里","1180","1128431","956","661","379","1202","984.84","102.98"
"新北市永和區","秀得里","848","835624","985","711","409","1203","1385.67","140.62"
"新北市永和區","民族里","1484","1605769","1082","743","407","1349","1163.54","107.53"
"新北市永和區","民本里","1274","1486724","1167","750","436","1347","1450.82","124.32"
"新北市永和區","民樂里","1597","2177003","1363","768","408","1481","4748.98","348.37"
"新北市永和區","協和里","873","808549","926","649","373","1186","1016.44","109.75"
"新北市永和區","保平里","1554","1675034","1078","706","405","1329","1531.81","142.11"
"新北市永和區","保安里","2467","3040572","1232","794","423","1552","1568.36","127.25"
"新北市永和區","民富里","871","807254","927","704","402","1220","774.99","83.62"
"新北市永和區","秀元里","945","926207","980","677","386","1178","1083.04","110.50"
"新北市永和區","永樂里","764","743222","973","690","387","1311","914.95","94.05"
"新北市永和區","保順里","3411","4446847","1304","871","447","1721","1416.06","108.62"
"新北市永和區","其他","4","3620","905","816","104","1616","965.30","106.66"
"新北市永和區","合計","68264","72265124","1059","714","400","1316","1472.48","139.10"
"新北市其他","其他","48","43868","914","622","396","1122","979.48","107.17"
"新北市其他","合計","48","43868","914","622","396","1122","979.48","107.17"
